id,kind,name,lat,lng,alias_count
mlit:st-25f3158eaa6af655,station,豪徳寺,35.653703,139.646997,2
mlit:st-25f7d298dd9ec3c9,station,姫宮,36.00442,139.738685,2
mlit:st-2601bb3a47104cf7,station,河和口,34.79725,136.91898,2
mlit:st-2608903b1c46d59c,station,京急川崎,35.53301,139.70094,2
mlit:st-260a9295b93c2257,station,追分,34.933915,136.596135,2
mlit:st-260bc57c0d2aae17,station,交通局前,32.797745,130.719825,2
mlit:st-26137ccc7a4bd890,station,堀切菖蒲園,35.74765,139.82754,2
mlit:st-261640e4edff6ae6,station,ハーバーランド,34.67808,135.178545,2
mlit:st-262a42248fabf06f,station,志都美,34.56204,135.701955,2
mlit:st-262f83b93191373d,station,あまや,37.41721,139.917597,2
mlit:st-262fef306dcbc959,station,新舞子,34.949725,136.828595,2
mlit:st-26306c4251eb5749,station,根知,36.966655,137.86712,2
mlit:st-263462956fc61762,station,玉名,32.925975,130.5487,2
mlit:st-263ebaf8edca2925,station,鑓見内,39.519265,140.527695,2
mlit:st-263f44c3bc1b7fac,station,荒川区役所前,35.735365,139.78601,2
mlit:st-26477210cbda18c6,station,苧ヶ瀬,35.4033,136.912383,2
mlit:st-2659f66015f0a236,station,青木,34.71698,135.28065,2
mlit:st-265ab318bd9fdb93,station,万ヶ塚,31.817175,131.063955,2
mlit:st-2668aedc6f7a3720,station,釜石,39.2733,141.872745,2
mlit:st-266b90915d2986d7,station,国見,38.27477,140.83328,2
mlit:st-266c9dc50dfbf43f,station,松本,36.230532,137.964343,2
mlit:st-267371c372f08098,station,上野尻,37.62503,139.6339,2
mlit:st-267b5ddb9912544a,station,那岐,35.213762,134.20989,2
mlit:st-267caa897d1dd292,station,西梅田,34.69944,135.495645,2
mlit:st-267e053f96b87921,station,梅林,33.545645,130.354785,2
mlit:st-26830eb8792a3859,station,緒方,32.97106,131.476755,2
mlit:st-2684a83db454f391,station,備中広瀬,34.758545,133.6065,2
mlit:st-26880bb5b224c621,station,伊奈中央,35.999455,139.61703,2
mlit:st-2688ad651931e7c1,station,七日町,37.501916,139.919598,2
mlit:st-269122271b45157b,station,宮脇,36.214635,140.100085,2
mlit:st-26c25a195b80bffc,station,通町筋,32.80318,130.70988,2
mlit:st-26ca917d02ec9fa8,station,城陽,34.85558,135.78106,2
mlit:st-26d292976833db07,station,大嵐,35.19046,137.81852,2
mlit:st-26d78720fbdcf255,station,高根木戸,35.726605,140.034985,2
mlit:st-26ead9ac5e00df23,station,綾織,39.328405,141.47682,2
mlit:st-26ebe5f0487e25a9,station,下溝,35.51832,139.38051,2
mlit:st-26fe440762828193,station,北山,36.45565,140.067495,2
mlit:st-270161deaa40fb89,station,水前寺公園,32.79002,130.732235,2
mlit:st-270788a4b1788e06,station,兄畑,40.115945,140.882935,2
mlit:st-270a3b0f25d472cc,station,多ノ郷,33.41068,133.294635,2
mlit:st-270b6674a62993b5,station,水前寺,32.796883,130.729743,2
mlit:st-270c2b037c8b7621,station,東北福祉大前,38.280437,140.842803,2
mlit:st-270ccfc78d5343fb,station,本宿,34.89293,137.259975,2
mlit:st-270eb0edd99c84c4,station,越後堀之内,37.238955,138.928285,2
mlit:st-270f25ed51b8e222,station,幌南小学校前,43.032295,141.35191,2
mlit:st-27263296c238e970,station,橋本,35.59499,139.344527,2
mlit:st-272a550168d58c91,station,久美浜,35.60227,134.89499,2
mlit:st-2732fb8d45508706,station,小和田,35.2099,137.835995,2
mlit:st-27330af17149c6aa,station,徳力公団前,33.830385,130.86759,2
mlit:st-273f63900423a376,station,塩沢,37.041485,138.84843,2
mlit:st-27426960f65fa17f,station,須恵中央,33.587522,130.505045,2
mlit:st-274a244726051a4a,station,厚保,34.1142,131.15463,2
mlit:st-275b5deb27370ecb,station,宇野辺,34.80804,135.55448,2
mlit:st-27614414ac2363d0,station,坂下町,36.74741,137.014867,2
mlit:st-27670c081805cfd3,station,乙女,36.3113,138.440515,2
mlit:st-276cbd5b6d556436,station,大泉,37.81989,140.56684,2
mlit:st-276df00544f2f58f,station,奥津軽いまべつ,41.144941,140.515612,2
mlit:st-2772bf381a14c7c3,station,平井,33.80871,132.82868,2
mlit:st-2773731d126daac9,station,伊予西条,33.912565,133.188255,2
mlit:st-27750019f853fe41,station,工機前,36.388127,140.52465,2
mlit:st-2780bccd4040a9c0,station,田鶴浜,37.06574,136.89147,2
mlit:st-27832be9c6f3a5dc,station,東中神,35.706275,139.384595,2
mlit:st-2789f4580b5de0a4,station,平原,36.308635,138.45391,2
mlit:st-27b382762d248051,station,財部,31.728775,130.99153,2
mlit:st-27b3c366b0680e4d,station,西一宮,35.307485,136.79214,2
mlit:st-27b83ea9c03ccee2,station,羽ノ浦,33.95734,134.62616,2
mlit:st-27b84e481472cb68,station,沢尻,40.23034,140.69327,2
mlit:st-27b975a3e0b8adf6,station,薬師堂,38.249575,140.906062,2
mlit:st-27bd76d77ae91671,station,西谷,35.478065,139.565521,2
mlit:st-27c084e702a94ff5,station,伊予石城,33.39159,132.473055,2
mlit:st-27d137f59e190049,station,古市,34.457525,132.475365,2
mlit:st-27d48b56b83ae506,station,巣子,39.783427,141.148647,2
mlit:st-27d711bce8d94f2f,station,土佐加茂,33.52356,133.3211,2
mlit:st-27d7f522922e2999,station,岸根公園,35.49551,139.616545,2
mlit:st-27dd14763cf0b90f,station,七和,35.06912,136.61549,2
mlit:st-27ee0375c9a0fe7e,station,風祭,35.24624,139.12916,2
mlit:st-27f08e090c59d45f,station,市尾,34.441722,135.776206,2
mlit:st-27fbbce45227ed87,station,上宇和,33.379965,132.50138,2
mlit:st-2801e455004d9e75,station,トロッコ亀岡,35.01305,135.606645,2
mlit:st-280dc3e66615da59,station,上菅谷,36.455865,140.49253,2
mlit:st-280ef257511a4640,station,森,34.414175,135.381885,2
mlit:st-280f7b939a62c585,station,因幡船岡,35.395195,134.24921,2
mlit:st-281664d5a7aca85c,station,元町,43.09404,141.371785,2
mlit:st-28211aa6fd35a95d,station,洞爺,42.55105,140.763452,2
mlit:st-28233c4a70134d95,station,三谷,34.34154,131.62434,2
mlit:st-282bc8e1fd678a4f,station,虹ノ松原,33.44099,130.016325,2
mlit:st-283820619088aa61,station,女川,38.446919,141.443097,2
mlit:st-283bceecff7bc82a,station,掛川,34.769352,138.015028,2
mlit:st-283e82688ca0d208,station,桑名,35.066873,136.683497,2
mlit:st-284028081277dc47,station,赤目口,34.599335,136.0737,2
mlit:st-2845efc647074ffa,station,陸中松川,38.97723,141.238045,2
mlit:st-2849d73c86a76ab7,station,今別,41.17967,140.49057,2
mlit:st-2850a8e650a4ed4c,station,深郷田,40.95129,140.441105,2
mlit:st-285ec65ddb06943b,station,豊春,35.968035,139.726185,2
mlit:st-285fe75a49dd5837,station,あやめ公園,38.114103,140.032787,2
mlit:st-286ac715eedc8925,station,田沢,36.3017,137.94103,2
mlit:st-286e458498f9e412,station,代官町,34.835487,138.12603,2
mlit:st-28863a37b251eb08,station,成島,37.943365,140.07556,2
mlit:st-289618316d9f1262,station,入谷,35.47838,139.39187,2
mlit:st-289ba9947c5b958c,station,安岡,34.024892,130.916725,2
mlit:st-28a13a37cfb8f1cf,station,祖母島,36.54073,138.95706,2
mlit:st-28a8e1b2bc0f1859,station,半蔵門,35.68538,139.741695,2
mlit:st-28ac0e3790a2f4e3,station,西袋,38.81151,139.907715,2
mlit:st-28b17a1ca95c514f,station,伊野灘,35.461245,132.900885,2
mlit:st-28beb5000a14b8cf,station,桂川,33.58465,130.66256,2
mlit:st-28c184ff7f6d3381,station,戸手,34.546515,133.300635,2
mlit:st-28d519aff510ffe4,station,大月,35.612879,138.942049,2
mlit:st-28e67f965258c5a1,station,八幡前,34.252545,135.1218,2
mlit:st-28ec71c8e6fbbd18,station,出目,33.251795,132.691935,2
mlit:st-28f4d96198ea1098,station,門静,43.057565,144.782725,2
mlit:st-28f4f19c7aa37f86,station,余部,34.85625,134.642755,2
mlit:st-28f829dbc8e40c60,station,妙心寺,35.02628,135.71785,2
mlit:st-28fcb78c54a91b02,station,七軒茶屋,34.47264,132.48117,2
mlit:st-28fd3c604f81a152,station,伊豆長岡,35.039805,138.94751,2
mlit:st-28fec400f6ee67a3,station,鹿島神宮,35.97067,140.625763,2
mlit:st-28ff18e2d768663a,station,由布院,33.262452,131.354916,2
mlit:st-28ff96220fdb989b,station,阿品東,34.326977,132.318443,2
mlit:st-2905076e2d86309d,station,矢田前,40.833785,140.80711,2
mlit:st-290559a7f5f5f4c4,station,宝山寺,34.68618,135.689357,2
mlit:st-291326eb968495a6,station,千頭,35.10777,138.136905,2
mlit:st-2913e55e1294216d,station,徳和,34.55403,136.55355,2
mlit:st-291b25d4fab8c9ab,station,三潴,33.256025,130.46947,2
mlit:st-29238c702ee48e93,station,新田塚,36.092575,136.20528,2
mlit:st-2928040bb4661fa4,station,成田湯川,35.79956,140.291481,2
mlit:st-292cc7a47a1b921c,station,瓦ヶ浜,34.988325,135.89464,2
mlit:st-293afae5535f5eb0,station,加島,34.727755,135.453593,2
mlit:st-293b301fd0a5ec3f,station,寺庄,34.919085,136.18585,2
mlit:st-293c5d0fec317220,station,西里,32.85458,130.70016,2
mlit:st-293f84e80641e49c,station,長江,35.47984,132.974315,2
mlit:st-294faf3947d21fd0,station,石川,40.556135,140.53076,2
mlit:st-295d06457b18efca,station,黒松,38.303147,140.886277,2
mlit:st-29623a70a70a276b,station,鶴居,35.023695,134.754765,2
mlit:st-296303d1c38c0929,station,汐ノ宮,34.46701,135.57911,2
mlit:st-29638adb401cdd19,station,峰,36.557567,139.914922,2
mlit:st-296aed1fa5782ffc,station,志井,33.803875,130.874805,2
mlit:st-296f27cec3931302,station,森下,33.853925,130.741055,2
mlit:st-297625f9f5913352,station,堀内,40.0519,141.85949,2
mlit:st-297672796121a5c3,station,本鵠沼,35.331035,139.47529,2
mlit:st-297b9d60bbe6a09a,station,八日市,35.114175,136.19454,2
mlit:st-2983b247bffe1a35,station,林野,35.013928,134.151698,2
mlit:st-2984d4aa805a2d8c,station,七重浜,41.8176,140.708095,2
mlit:st-298bd24676e37e2e,station,清明,36.02227,136.209426,2
mlit:st-298d49e220b2018b,station,月島,35.664223,139.784271,2
mlit:st-299f336baf8c7bf2,station,桟橋通三丁目,33.54666,133.548555,2
mlit:st-29a1ef7d081d45b7,station,薬院,33.581833,130.402005,2
mlit:st-29a203df5a15bb7f,station,多比良,32.871898,130.308847,2
mlit:st-29a3399a01445802,station,土井,33.635115,130.466135,2
mlit:st-29a608e6635b6bb8,station,常陸大宮,36.54708,140.41267,2
mlit:st-29ae98667e88270d,station,喜多山,35.20506,136.98811,2
mlit:st-29b3ef48abf4aacb,station,倉敷市,34.60058,133.76463,2
mlit:st-29ba6d92942ecd50,station,天王寺駅前,34.646277,135.513017,2
mlit:st-29c112ff720f1761,station,津軽湯の沢,40.44212,140.63231,2
mlit:st-29c589178e4a7366,station,鶴泊,40.73606,140.437535,2
mlit:st-29c897f5e6929e29,station,越ヶ浜,34.439185,131.42268,2
mlit:st-29d43f3c7ed6edb9,station,相ノ木,36.70198,137.33548,2
mlit:st-29ded8c11cfe5f2e,station,高田本山,34.755115,136.516375,2
mlit:st-29e09d7cac451699,station,花水坂,37.82706,140.450815,2
mlit:st-29e3a7564f3cb63f,station,和歌山港,34.21728,135.14648,2
mlit:st-29f00b882a6a7553,station,いこいの広場,34.788085,137.9638,2
mlit:st-29f10595cbf993f0,station,枚岡,34.66954,135.648055,2
mlit:st-29fc1a38256faa8e,station,相老,36.410471,139.304161,2
mlit:st-29fcb2de2612f428,station,八幡浜,33.45803,132.43618,2
mlit:st-2a096a51350d473f,station,おかどめ幸福,32.23145,130.875105,2
mlit:st-2a0b459486aa0704,station,羽前小松,38.004685,140.048545,2
mlit:st-2a0f0f6afedd9170,station,七条,34.9901,135.767635,2
mlit:st-2a14f38ffcdd89da,station,近鉄富田,35.006473,136.64938,2
mlit:st-2a15c6e1a60f6a23,station,二俣,35.413205,135.154495,2
mlit:st-2a166dbef579664d,station,十二湖,40.55159,139.941955,2
mlit:st-2a1be4df0ef73902,station,岩松,32.89057,129.98127,2
mlit:st-2a21d5d807e2e8de,station,坂,34.338855,132.51113,2
mlit:st-2a2917215567a7ab,station,西岐阜,35.404525,136.72326,2
mlit:st-2a297c56e6144d2e,station,豊前善光寺,33.56644,131.322985,2
mlit:st-2a3d039a8d67c2d7,station,外苑前,35.670375,139.717825,2
mlit:st-2a3d8ce20875e811,station,南日向,32.369915,131.62781,2
mlit:st-2a489503f4e54a4d,station,塩田町,36.360905,138.19843,2
mlit:st-2a4918ba173eea47,station,赤塚,36.381755,140.41516,2
mlit:st-2a515ff351fbdb3e,station,厚別,43.044975,141.463235,2
mlit:st-2a5887b234105a97,station,徳田,37.007485,136.93028,2
mlit:st-2a5bb068a96761a5,station,三ツ沢上町,35.47642,139.60553,2
mlit:st-2a5caded9f3dfc99,station,母野,35.598593,136.941933,2
mlit:st-2a65ebe8d0a344f0,station,能代,40.206465,140.03312,2
mlit:st-2a6b8ff61ec5d8b7,station,東小諸,36.31701,138.43209,2
mlit:st-2a7152166a9408df,station,三関,39.110195,140.4838,2
mlit:st-2a7262d40b1eccbf,station,布市,36.64513,137.23553,2
mlit:st-2a7d0c2179341dd4,station,滝川,43.555215,141.900785,2
mlit:st-2a7f66be497f3ac9,station,上田,36.395882,138.25025,2
mlit:st-2a841109f79bdb79,station,久留米大学前,33.310797,130.54761,2
mlit:st-2a84d45d75ceb1fb,station,笹塚,35.67366,139.667175,2
mlit:st-2a93765b4482959d,station,七塚,34.844385,132.985885,2
mlit:st-2a9667cb01a55db4,station,白井海岸,40.032585,141.883245,2
mlit:st-2a97283270866a90,station,神鉄道場,34.866757,135.226135,2
mlit:st-2a9b1f292c243f0d,station,西日野,34.95295,136.59119,2
mlit:st-2a9c2b869931bfc6,station,伏木,36.79226,137.05849,2
mlit:st-2a9e5e2c6d7fb17c,station,県病院前,34.3685,132.46486,2
mlit:st-2a9f0e7978b7f8be,station,城見ヶ丘,35.29172,140.252465,2
mlit:st-2aa00aae9cb29b4e,station,富加,35.475097,136.969453,2
mlit:st-2aa78ff4f0fdda8b,station,高の原,34.72371,135.79186,2
mlit:st-2aa79f493d63791a,station,竹村,35.040075,137.114755,2
mlit:st-2aab11bcc297cac4,station,西原,33.94831,134.644875,2
mlit:st-2aab3e6d0a5adb17,station,平野,37.805087,140.442753,2
mlit:st-2aabb77116924c0d,station,別府,34.730245,134.85069,2
mlit:st-2ab1a452bfbd6045,station,徳島,34.07451,134.5515,2
mlit:st-2ab54f7f04e12142,station,久寿川,34.72702,135.35689,2
mlit:st-2ab6aa64aa8f45b6,station,上州福島,36.25641,138.929485,2
mlit:st-2aba1dec6b03b0fc,station,砂川,43.49361,141.909715,2
mlit:st-2ac478510a192ad0,station,野田市,35.943742,139.870792,2
mlit:st-2ad597c14ee1c308,station,江田,37.179145,140.826435,2
mlit:st-2ad9089e93c4da70,station,高畑,35.1391,136.853513,2
mlit:st-2ae472069f4f939d,station,三本松,34.251737,134.334163,2
mlit:st-2aea2f6245311f0f,station,高津,35.60346,139.617665,2
mlit:st-2af633a563295809,station,計石,35.997525,136.43457,2
mlit:st-2af6895c1cef67e7,station,新鶴,37.517165,139.82849,2
mlit:st-2afa6913e35f932a,station,宗太郎,32.78634,131.706665,2
mlit:st-2b007ac6e64e4e82,station,原爆資料館,32.77056,129.86356,2
mlit:st-2b0aaf5d6a3955b3,station,市役所前,34.767265,137.393065,2
mlit:st-2b0ece2dee50d57c,station,向瀬上,37.80658,140.51033,2
mlit:st-2b112c6f85f0fcc4,station,贄川,36.013985,137.860945,2
mlit:st-2b11d13ebfe9aa00,station,角の浜,40.44446,141.681765,2
mlit:st-2b1b57b3506a00b9,station,鹿島灘,36.075575,140.596815,2
mlit:st-2b27eee42c488907,station,一ノ関,38.926555,141.13846,2
mlit:st-2b37be160208e76c,station,飯山満,35.714,140.0223,2
mlit:st-2b3e705a5f4b0609,station,下兵庫こうふく,36.17012,136.202593,2
mlit:st-2b52c110bf4b99e6,station,西米沢,37.917255,140.08483,2
mlit:st-2b58a38460b46790,station,妙法寺,34.675,135.110365,2
mlit:st-2b58d2aeea21d381,station,杁ヶ池公園,35.171745,137.0379,2
mlit:st-2b61c19fd6e7960e,station,柳ヶ浦,33.56503,131.3627,2
mlit:st-2b6356cca495d729,station,栗田,35.54368,135.235295,2
mlit:st-2b68b6d63ae8fb70,station,平群,34.62927,135.704365,2
mlit:st-2b6df4f22989e68e,station,福用,34.901823,138.090097,2
mlit:st-2b8a9ab116f29852,station,神水交差点,32.78357,130.74557,2
mlit:st-2b8af92bb823b3cc,station,久谷,35.627575,134.5174,2
mlit:st-2ba372358149dc48,station,南荒子,35.131635,136.861935,2
mlit:st-2ba60f42aee38cde,station,並木中央,35.36545,139.642985,2
mlit:st-2ba956b452d24c79,station,高森,32.819385,131.122435,2
mlit:st-2bbc98304d15c2b7,station,戸塚安行,35.85907,139.753775,2
mlit:st-2bc2fe7653307315,station,ケーブル比叡,35.064265,135.822165,2
mlit:st-2bc8bdb85877c0dc,station,県庁前,36.69558,137.209745,2
mlit:st-2bdb6072eb0eccd6,station,伊那新町,35.968785,137.984055,2
mlit:st-2bde61759505f1c5,station,諏訪神社,32.752515,129.88426,2
mlit:st-2be16d61f25bdfe3,station,東浦,34.949595,136.9707,2
mlit:st-2be41c4645d36f18,station,奈古,34.503107,131.472967,2
mlit:st-2be7606a68ff55f8,station,北巽,34.65327,135.555,2
mlit:st-2bea0c60e18c03c2,station,七里ヶ浜,35.306292,139.510044,2
mlit:st-2bee167cb1df37b0,station,日原,34.532665,131.83186,2
mlit:st-2bff4071f26f1a60,station,艫作,40.608545,139.8649,2
mlit:st-2c11e6f2351bc8d5,station,大岡,35.11604,138.881764,2
mlit:st-2c1366d005a00f8b,station,近江中庄,35.440605,136.03856,2
mlit:st-2c1d29e96dbee191,station,原,35.124935,138.793345,2
mlit:st-2c23a7b620ce1982,station,姨捨,36.502885,138.093155,2
mlit:st-2c2ac011cf2469b4,station,山陽天満,34.796375,134.61744,2
mlit:st-2c38623142db42b5,station,三河大塚,34.815772,137.282956,2
mlit:st-2c44dad7193889c8,station,白銀,40.522023,141.54172,2
mlit:st-2c4d21186a274522,station,安芸幸崎,34.338155,133.04019,2
mlit:st-2c4d6971c9d0e98c,station,茶内,43.129195,145.02807,2
mlit:st-2c5e574edb093f8b,station,折生迫,31.789395,131.46748,2
mlit:st-2c5f7e666b89fb45,station,ゆいの杜中央,36.567737,139.992026,2
mlit:st-2c6ab593e53cb83c,station,ほっとゆだ,39.31443,140.775547,2
mlit:st-2c6db21f44597f8a,station,大和田,34.742934,135.602552,2
mlit:st-2c76d7a4bcb24dfe,station,久那土,35.481495,138.46743,2
mlit:st-2c8084fb36e2c7eb,station,糀谷,35.55445,139.72959,2
mlit:st-2c834f4301b13df4,station,足守,34.698,133.80276,2
mlit:st-2c8f371e89aef0d0,station,千鳥,33.749055,130.47635,2
mlit:st-2c977d6d9b132e93,station,八尾,34.617255,135.59701,2
mlit:st-2cc75b79a8565506,station,土師,35.233,134.225725,2
mlit:st-2ccee4c932d3b3f7,station,藤田,37.87888,140.539415,2
mlit:st-2ceb6a25334fa938,station,関,35.489965,136.91284,2
mlit:st-2cf2dfed126ccc13,station,三谷,34.61643,133.619625,2
mlit:st-2cf3e81f484e47e0,station,馬田,33.40754,130.640675,2
mlit:st-2d167a3b7b9e2c5e,station,加須,36.122947,139.595567,2
mlit:st-2d1ffdca95e2f500,station,恩智,34.609875,135.62628,2
mlit:st-2d2560b623be2e27,station,頴娃大川,31.257945,130.413425,2
mlit:st-2d2c2dc690336f35,station,上野御徒町,35.707974,139.772914,2
mlit:st-2d31a3ca616b6146,station,中央弘前,40.59916,140.47229,2
mlit:st-2d345d5285411ef8,station,泉崎,37.158286,140.299088,2
mlit:st-2d361ba8aff93737,station,阿波富田,34.06412,134.55571,2
mlit:st-2d3b922f274b2126,station,北延岡,32.630865,131.69018,2
mlit:st-2d3d80054564b326,station,長山,34.864398,137.431353,2
mlit:st-2d519f8edd4a5bbd,station,亀島,35.17755,136.87746,2
mlit:st-2d52186f3b6085e8,station,紀伊神谷,34.24274,135.571102,2
mlit:st-2d584b316c38031a,station,竹原,34.33942,132.911003,2
mlit:st-2d64f121859a5dd8,station,鹿島田,35.551455,139.67498,2
mlit:st-2d66056b2d07c379,station,羽後長戸呂,39.72771,140.565425,2
mlit:st-2d66c1322b0b224b,station,代々木上原,35.668897,139.679632,2
mlit:st-2d67f9cf03ccc6a2,station,天王洲アイル,35.621795,139.750895,2
mlit:st-2d8041a6d7077764,station,須崎,33.392765,133.293185,2
mlit:st-2d920b78683c8bc2,station,山王,35.151885,136.88877,2
mlit:st-2d92905d4e8dd48a,station,鹿島台,38.474515,141.097965,2
mlit:st-2d92ad668d41c956,station,宮村,35.523345,135.192245,2
mlit:st-2da32bd232baeb8f,station,峰山,35.625965,135.07213,2
mlit:st-2da4321605f7a97e,station,寺地町,34.573625,135.469395,2
mlit:st-2db51b0b65e8250c,station,八栗山上,34.357915,134.139565,2
mlit:st-2dc0b56410f92962,station,越生,35.962833,139.299435,2
mlit:st-2dc215c4f228e225,station,小垣江,34.96388,136.99552,2
mlit:st-2dc5dcb735d48fc3,station,北浦和,35.8722,139.64575,2
mlit:st-2dd13f61036505ee,station,土佐新荘,33.386392,133.27805,2
mlit:st-2dd4b7e518961622,station,肥後西村,32.20227,130.808865,2
mlit:st-2dd6be13f065d670,station,二本松,37.589465,140.43552,2
mlit:st-2dd935857584deec,station,胡麻,35.195295,135.468615,2
mlit:st-2de3184cf47691c8,station,追浜,35.315692,139.624883,2
mlit:st-2de351a69628f3af,station,鶯野,39.568565,140.557945,2
mlit:st-2de547e4c8968779,station,出雲大東,35.32573,132.957985,2
mlit:st-2df092e2f20ae620,station,南羽咋,36.87079,136.77481,2
mlit:st-2df7aa17335b0065,station,若桜,35.345235,134.398365,2
mlit:st-2dffc79a83f5348f,station,伊勢大井,34.649995,136.385175,2
mlit:st-2e0b2670cd08bde5,station,矢祭山,36.849935,140.395395,2
mlit:st-2e1a6fedb0f2e674,station,文珠通,33.55916,133.580135,2
mlit:st-2e2d8971dd76f2ee,station,館山,34.995915,139.86199,2
mlit:st-2e31a080c775a41f,station,大師前,35.77895,139.781655,2
mlit:st-2e32d94b90fd1f6a,station,芦原橋,34.658575,135.48919,2
mlit:st-2e39853d2da11045,station,ウェスパ椿山,40.593055,139.87127,2
mlit:st-2e426c6b0a5063b9,station,要田,37.454173,140.520835,2
mlit:st-2e47de370b40d52d,station,近鉄奈良,34.68397,135.827855,2
mlit:st-2e4817de6b046706,station,美濃太田,35.445613,137.019535,2
mlit:st-2e4a363dbcc9a7cc,station,東屯田通,43.031045,141.348835,2
mlit:st-2e4d244105af1077,station,会津中川,37.473807,139.532227,2
mlit:st-2e51d9ce8328b0b2,station,南富山駅前,36.67062,137.22041,2
mlit:st-2e55ec9f87e3508e,station,押切,37.50494,138.881215,2
mlit:st-2e566f1a84aad175,station,堀ノ内,35.26315,139.687035,2
mlit:st-2e5720f5426af02a,station,安茂里,36.63027,138.16182,2
mlit:st-2e58887044ee778d,station,新水俣,32.210797,130.429102,2
mlit:st-2e5eebff581fb5ae,station,札苅,41.699265,140.46811,2
mlit:st-2e6d5a82648ba4a2,station,武並,35.43793,137.354115,2
mlit:st-2e6fc855ab84dde7,station,三ノ輪,35.729285,139.791165,2
mlit:st-2e7940b1a2f86a89,station,中水野,35.250455,137.071925,2
mlit:st-2e7c30c4e1fdbdfc,station,肥前旭,33.34977,130.4961,2
mlit:st-2e82271c1a46154d,station,曙町,33.55112,133.49084,2
mlit:st-2e89bdf635955307,station,欽明路,34.10437,132.10184,2
mlit:st-2e91ac449a705408,station,戸越,35.614425,139.716375,2
mlit:st-2eaa7d6d407ad724,station,千鳥橋,34.685375,135.457765,2
mlit:st-2ead62960b7d0eb3,station,豊後清川,32.97284,131.52215,2
mlit:st-2eaefeb485c12093,station,木野,35.071095,135.776535,2
mlit:st-2ec3b9eb8b31acce,station,あおば通,38.260657,140.878623,2
mlit:st-2ed8002393d39c11,station,芳賀町工業団地管理センター前,36.564957,140.010657,2
mlit:st-2ee21780850dd5d2,station,武蔵小金井,35.701035,139.50593,2
mlit:st-2eee9da4ab6d1246,station,京阪膳所,34.99978,135.88086,2
mlit:st-2efc6360d14f763d,station,内海,31.758505,131.46741,2
mlit:st-2efd09968af10bbe,station,宝珠山,33.37885,130.87947,2
mlit:st-2f07b022afdd5616,station,北吉田,37.702005,138.88222,2
mlit:st-2f0a13e067215943,station,第一イン新湊クロスベイ前,36.781205,137.07841,2
mlit:st-2f10afcc08d00552,station,鷹狩,35.354367,134.20658,2
mlit:st-2f10bf2c2624f813,station,常盤,33.94088,131.2926,2
mlit:st-2f183d998894dad9,station,香取,35.897885,140.53241,2
mlit:st-2f2bfa4422ce9e0e,station,喜多,35.509215,135.18777,2
mlit:st-2f34faa714ea4098,station,稲穂,43.1284,141.22244,2
mlit:st-2f473b91daa39edb,station,中島公園,43.048475,141.355055,2
mlit:st-2f652819ef319574,station,御陵前,34.57075,135.46672,2
mlit:st-2f6891683880b728,station,博労町,35.431615,133.339725,2
mlit:st-2f68ee9b3dde2d58,station,中崎町,34.70718,135.505565,2
mlit:st-2f6ac495639562d8,station,伊奈,34.802853,137.354788,2
mlit:st-2f77a84dfb49c9f0,station,雲泉寺,33.274805,131.485523,2
mlit:st-2f7ae10951236e8c,station,学門,33.896245,135.15666,2
mlit:st-2f7e65ef4bfcbd15,station,山西,33.85563,132.724165,2
mlit:st-2f8df816b567789c,station,尾幌,43.018495,144.70385,2
mlit:st-2f8e71dd2bdba713,station,滑河,35.87706,140.347865,2
mlit:st-2fa7487e086acd53,station,比津,34.5323,136.270815,2
mlit:st-2faa661a74c9c59c,station,東武竹沢,36.075253,139.237613,2
mlit:st-2fb4bb7c048ec5fc,station,青柳,35.94271,138.197527,2
mlit:st-2fbbad47e5d68f19,station,白市,34.443267,132.832,2
mlit:st-2fbd6507e5f64d04,station,前浜,33.35875,129.735925,2
mlit:st-2fbefd0bfe427ff9,station,国府,35.496375,134.800055,2
mlit:st-2fc740530f3ecc4c,station,喜入,31.371335,130.53883,2
mlit:st-2fe4be18430fcbed,station,内之田,31.642493,131.372573,2
mlit:st-2fe9be3347623ee0,station,香里園,34.78456,135.63094,2
mlit:st-2fea1e8aaf5852a8,station,須屋,32.858097,130.73644,2
mlit:st-2ff4719bc0d85251,station,新可児,35.423265,137.055675,2
mlit:st-2ff68d542db43e75,station,守恒,33.83659,130.873,2
mlit:st-300e140fdf6280a5,station,越中島,35.668,139.792495,2
mlit:st-301362681d275a81,station,飫肥,31.62722,131.361655,2
mlit:st-301571b4809feac3,station,波多江,33.56376,130.226345,2
mlit:st-30189dad6e8ca53d,station,葛生,36.397885,139.609285,2
mlit:st-3020368805167687,station,石切,34.684873,135.655114,2
mlit:st-3024a5c118a61e42,station,大田口,33.785535,133.72658,2
mlit:st-302cf8061887d177,station,呉ポートピア,34.291784,132.513051,2
mlit:st-30355a5bc3fef9dc,station,マリンパーク,34.68422,135.270095,2
mlit:st-30387f9955cc80c4,station,石津川,34.55933,135.453265,2
mlit:st-303b9798c8b58b8f,station,西大手,34.766913,136.124662,2
mlit:st-304c84d3572de641,station,遠江一宮,34.818063,137.889093,2
mlit:st-304ddd910dec424a,station,渡瀬,33.099555,130.4601,2
mlit:st-306028fb132981a4,station,扶桑,35.35965,136.91609,2
mlit:st-3074fd4e73c44f39,station,日南,31.603025,131.38124,2
mlit:st-308c922df970166f,station,グランド通,33.557555,133.52939,2
mlit:st-309c225541e74dd7,station,陸奥沢辺,40.58617,139.895,2
